"Time.Range","Vessel.ID","Flag","Vessel.Name","Entry.Timestamp","Exit.Timestamp","Gear.Type","Vessel.Type","MMSI","IMO","CallSign","First.Transmission.Date","Last.Transmission.Date","Apparent.Fishing.Hours","month","quarter","id"
"2021-07","243942918-83f7-ad86-4a56-e4954dc2f210","ITA","S.VINCENZO",2021-01-04 05:00:00,2021-12-30 08:00:00,"TRAWLERS","FISHING",247092920,NA,"IPBA",2013-04-21 22:38:02,2024-01-12 12:01:38,37.25,7,"3","12G1"
"2021-08","6bac13758-80eb-fe27-6aa0-ba303dd40dcd","ITA","ARDITO",2021-01-04 05:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247044930,NA,NA,2016-05-27 05:42:14,2025-05-16 14:07:39,46.57,8,"3","17F9"
"2021-08","10a08ce71-17e9-f2b1-204a-88df7da4cd6f","ITA","DESTRIERO I",2021-01-04 03:00:00,2021-12-30 15:00:00,"TRAWLERS","FISHING",247122360,NA,"IQPL",2014-04-07 01:50:15,2025-05-19 15:11:50,16.12,8,"3","12G1"
"2021-06","1185c3fd2-2f6d-0510-c52f-38af09cd5e8b","ITA","M/P MINA",2021-01-04 03:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247048870,NA,"IQLP",2013-06-01 09:19:45,2025-05-19 17:02:43,34.16,6,"3","16F8"
"2021-08","898bfd541-1611-3e35-93d7-e1bfbe13d026","ITA","MP NUOVA LUCIA",2021-01-04 04:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247892860,NA,"IIJN",2019-12-13 15:03:32,2025-05-19 23:59:25,8.96,8,"3","12G1"
"2021-07","58deeb645-50d0-a09f-67c4-e215804232d9","ITA","ER PIU",2021-01-04,2021-12-30 09:00:00,"TRAWLERS","FISHING",247064930,NA,"ITTP",2013-06-02 22:02:48,2025-05-19 23:59:28,1.52,7,"3","15G0"
"2021-08","01ac2f900-0c47-a852-c650-6aa82b754775","ITA","GIANNI RIVERA",2021-01-03 23:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247066180,NA,"IMQF",2013-06-14 14:34:51,2025-05-19 23:54:26,0.54,8,"3","14G0"
"2021-08","a5084903d-de65-a30f-5864-e30b5cd3872a","ITA","CESARINA",2021-01-06 23:00:00,2021-12-29 12:00:00,"TRAWLERS","FISHING",247220290,NA,"ILKN",2014-05-14 03:57:27,2025-05-19 23:58:28,44.17,8,"3","14G0"
"2021-08","a5084903d-de65-a30f-5864-e30b5cd3872a","ITA","CESARINA",2021-01-06 23:00:00,2021-12-29 12:00:00,"TRAWLERS","FISHING",247220290,NA,"ILKN",2014-05-14 03:57:27,2025-05-19 23:58:28,11.14,8,"3","14G0"
"2021-06","50c10a3e6-693c-d0bd-c694-eb249e2dfa98","ITA","BARRACUDA",2021-01-03 06:00:00,2021-12-23 12:00:00,"TRAWLERS","FISHING",247225880,NA,"ISBA",2016-10-16 07:13:19,2025-05-19 23:59:35,1.48,6,"3","13G0"
"2021-08","a5084903d-de65-a30f-5864-e30b5cd3872a","ITA","CESARINA",2021-01-06 23:00:00,2021-12-29 12:00:00,"TRAWLERS","FISHING",247220290,NA,"ILKN",2014-05-14 03:57:27,2025-05-19 23:58:28,0.97,8,"3","14F9"
"2021-08","a5084903d-de65-a30f-5864-e30b5cd3872a","ITA","CESARINA",2021-01-06 23:00:00,2021-12-29 12:00:00,"TRAWLERS","FISHING",247220290,NA,"ILKN",2014-05-14 03:57:27,2025-05-19 23:58:28,0.97,8,"3","14G0"
"2021-08","a5084903d-de65-a30f-5864-e30b5cd3872a","ITA","CESARINA",2021-01-06 23:00:00,2021-12-29 12:00:00,"TRAWLERS","FISHING",247220290,NA,"ILKN",2014-05-14 03:57:27,2025-05-19 23:58:28,0.97,8,"3","15F9"
"2021-08","a5084903d-de65-a30f-5864-e30b5cd3872a","ITA","CESARINA",2021-01-06 23:00:00,2021-12-29 12:00:00,"TRAWLERS","FISHING",247220290,NA,"ILKN",2014-05-14 03:57:27,2025-05-19 23:58:28,0.97,8,"3","15G0"
"2021-08","01ac2f900-0c47-a852-c650-6aa82b754775","ITA","GIANNI RIVERA",2021-01-03 23:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247066180,NA,"IMQF",2013-06-14 14:34:51,2025-05-19 23:54:26,2.92,8,"3","14G0"
"2021-07","b2a081b87-7dc2-5afe-e7ac-6f5cd261d9da","ITA","MONELLO",2021-01-05 07:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247044970,NA,"IWJJ",2014-07-30 06:52:49,2025-05-16 14:54:32,67.35,7,"3","17F9"
"2021-07","a8e7a4833-3700-0508-9a2d-ec87ae97a3a2","ITA","MARIAMADRE",2021-01-04 04:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247092830,NA,"IOXL",2013-05-07 10:50:35,2025-05-19 23:58:10,2.8,7,"3","12G2"
"2021-07","b2a081b87-7dc2-5afe-e7ac-6f5cd261d9da","ITA","MONELLO",2021-01-05 07:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247044970,NA,"IWJJ",2014-07-30 06:52:49,2025-05-16 14:54:32,37.06,7,"3","17F9"
"2021-07","6b28fd40c-c4f2-b88d-3241-565343c6567c","ITA","LILIANA",2021-01-19 06:00:00,2021-12-30 17:00:00,"TRAWLERS","FISHING",247150230,NA,"IWNW",2017-04-03 06:58:45,2025-05-16 13:13:32,0.81,7,"3","11F9"
"2021-08","01ac2f900-0c47-a852-c650-6aa82b754775","ITA","GIANNI RIVERA",2021-01-03 23:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247066180,NA,"IMQF",2013-06-14 14:34:51,2025-05-19 23:54:26,3.34,8,"3","13G1"
"2021-07","fd7b02175-538c-125e-7d04-399cdce31466","ITA","MARE BLU",2021-01-04 02:00:00,2021-12-30 15:00:00,"TRAWLERS","FISHING",247065080,NA,NA,2013-06-24 00:40:18,2024-08-16 10:02:30,86.67,7,"3","14G0"
"2021-08","17369ded3-316e-47fe-dbd2-9296123a9216","ITA","ISABELLA",2021-01-03 09:00:00,2021-12-30 13:00:00,"TRAWLERS","FISHING",247065440,NA,"IOWM",2013-03-25 02:43:51,2025-05-19 23:47:36,9.11,8,"3","13G0"
"2021-07","fd7b02175-538c-125e-7d04-399cdce31466","ITA","MARE BLU",2021-01-04 02:00:00,2021-12-30 15:00:00,"TRAWLERS","FISHING",247065080,NA,NA,2013-06-24 00:40:18,2024-08-16 10:02:30,2.24,7,"3","14G0"
"2021-06","50c10a3e6-693c-d0bd-c694-eb249e2dfa98","ITA","BARRACUDA",2021-01-03 06:00:00,2021-12-23 12:00:00,"TRAWLERS","FISHING",247225880,NA,"ISBA",2016-10-16 07:13:19,2025-05-19 23:59:35,2.11,6,"3","13G0"
"2021-08","a5084903d-de65-a30f-5864-e30b5cd3872a","ITA","CESARINA",2021-01-06 23:00:00,2021-12-29 12:00:00,"TRAWLERS","FISHING",247220290,NA,"ILKN",2014-05-14 03:57:27,2025-05-19 23:58:28,9.27,8,"3","15G0"
"2021-07","fd7b02175-538c-125e-7d04-399cdce31466","ITA","MARE BLU",2021-01-04 02:00:00,2021-12-30 15:00:00,"TRAWLERS","FISHING",247065080,NA,NA,2013-06-24 00:40:18,2024-08-16 10:02:30,17.3,7,"3","14G0"
"2021-08","580c970e4-4213-4f9c-ae9f-f6ed1871dc6e","ITA","AGOSTINO IMPERATO",2021-01-04 03:00:00,2021-12-30 13:00:00,"TRAWLERS","FISHING",247092790,NA,"IZNI",2013-04-23 23:18:30,2025-05-19 23:59:45,2.17,8,"3","12G1"
"2021-07","f80bf43e2-2c4b-19cf-33a2-ed2384b2343f","ITA","GIUBILEO",2021-02-11,2021-12-30 15:00:00,"TRAWLERS","FISHING",247300170,NA,"IFQD2",2016-03-15 09:44:47,2025-05-19 14:54:30,11.35,7,"3","14G0"
"2021-06","5568a3ba3-30ea-01f4-1a45-07c8717d7fea","ITA","CERNIA",2021-02-23 04:00:00,2021-12-19 10:00:00,"TRAWLERS","FISHING",247303790,NA,"ILLK",2013-04-15 06:32:03,2024-09-30 15:41:14,3.06,6,"3","13G0"
"2021-07","cc89b303a-a3f0-1f51-f817-5be1b3ee5f81","ITA","IL GIOVANNUCCIO",2021-01-14 08:00:00,2021-12-30 23:00:00,"TRAWLERS","FISHING",247045080,NA,NA,2020-12-17 10:00:06,2025-05-16 12:46:09,2.26,7,"3","17F8"
"2021-08","e909a1b2b-b249-6838-00bb-98745d331769","ITA",NA,2021-04-02 07:00:00,2021-12-30 10:00:00,"TRAWLERS","FISHING",247061694,NA,NA,2020-03-30 23:10:19,2023-07-12 04:46:30,2.39,8,"3","16F9"
"2021-06","b0debeac4-4fb9-7b82-4378-606440ec6781","ITA","RINASCITA",2021-01-04 08:00:00,2021-12-30 13:00:00,"TRAWLERS","FISHING",247090950,NA,"ISFK",2013-02-04 23:52:39,2025-05-19 23:59:56,0.79,6,"3","11G2"
"2021-08","5568a3ba3-30ea-01f4-1a45-07c8717d7fea","ITA","CERNIA",2021-02-23 04:00:00,2021-12-19 10:00:00,"TRAWLERS","FISHING",247303790,NA,"ILLK",2013-04-15 06:32:03,2024-09-30 15:41:14,1.73,8,"3","13G0"
"2021-07","08cde095d-d199-2375-ed49-2159da6e5959","ITA","RAFFAELLA MADRE",2021-01-04 03:00:00,2021-12-30 13:00:00,"TRAWLERS","FISHING",247115050,NA,"ILQY2",2014-03-31 03:04:43,2025-05-19 23:59:57,7.87,7,"3","11G2"
"2021-06","184cc0102-2777-f1db-d4ca-6cf64d4ccf88","ITA","NETTUNO II",2021-01-04,2021-12-30 10:00:00,"TRAWLERS","FISHING",247065720,NA,"IQON",2013-06-05 20:08:53,2025-05-19 23:54:12,4.21,6,"3","14F9"
"2021-08","478b14262-2ad1-7a58-fa40-5e9984d6abae","ITA","MARIANNA",2021-01-04 04:00:00,2021-12-29 14:00:00,"TRAWLERS","FISHING",247093010,NA,"IWPS",2013-03-20 00:12:19,2025-05-19 23:59:29,8.29,8,"3","12G1"
"2021-07","48a4f570e-e223-7593-a807-90e52eaf60f8","ITA","ILCORSARO",2021-07-20 11:00:00,2021-10-01 12:00:00,"TRAWLERS","FISHING",247103220,NA,"IIPX2",2021-06-18 07:52:03,2024-04-02 10:09:35,5.6,7,"3","17F9"
"2021-06","e5a924ae4-480e-17ab-721c-f0f5c7797b31","ITA","GIORGIA",2021-01-04 02:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247066190,NA,NA,2014-04-07 00:24:27,2025-05-19 14:56:32,1.08,6,"3","13G0"
"2021-06","c00e8f8fa-a22a-f5cb-c833-b9366d851de5","ITA","FRIDA",2021-01-04 05:00:00,2021-12-23 11:00:00,"TRAWLERS","FISHING",247065690,NA,"IUXA",2013-05-02 01:49:30,2025-05-19 23:59:46,6.01,6,"3","13G0"
"2021-08","73f0bbb55-5d59-9cab-dd39-c56b0c8e7c20","ITA","RAIMONDO SFERLAZZO",2021-01-04 05:00:00,2021-12-30 07:00:00,"TRAWLERS","FISHING",247250620,NA,"ILWO.2",2013-05-20 01:15:41,2025-05-19 14:25:21,1.6,8,"3","12G2"
"2021-08","3d56cb37a-ab62-30f3-43f1-65dd70517b0c","ITA","ORLANDO",2021-04-21 06:00:00,2021-09-30 15:00:00,"TRAWLERS","FISHING",247149250,NA,"ILPY",2014-05-03 10:07:31,2025-05-02 10:07:00,2.61,8,"3","14F9"
"2021-08","6d292d378-8dfa-7c9b-7b69-cd36b1ccdfa9","ITA","FURORE",2021-01-04,2021-12-23 14:00:00,"TRAWLERS","FISHING",247101230,NA,"IKRH",2013-06-04 02:43:42,2025-05-19 23:59:36,4.22,8,"3","14G0"
"2021-06","cbc4b4d47-74a5-f921-7fb8-1605aeec03f7","ITA","ANTONIO FRANCESCA M.",2021-01-04 04:00:00,2021-12-29 13:00:00,"TRAWLERS","FISHING",247093030,NA,"IFUI",2013-05-19 10:19:32,2025-05-19 23:59:44,15.93,6,"3","12G1"
"2021-06","3d56cb37a-ab62-30f3-43f1-65dd70517b0c","ITA","ORLANDO",2021-04-21 06:00:00,2021-09-30 15:00:00,"TRAWLERS","FISHING",247149250,NA,"ILPY",2014-05-03 10:07:31,2025-05-02 10:07:00,24.42,6,"3","14F9"
"2021-08","240bd4799-9864-03e2-03e5-81046322d29e","ITA","PAOLA MADRE",2021-01-04 10:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247090910,NA,"ILTG",2013-02-08 16:19:43,2025-05-19 23:59:28,3.81,8,"3","11G2"
"2021-08","240bd4799-9864-03e2-03e5-81046322d29e","ITA","PAOLA MADRE",2021-01-04 10:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247090910,NA,"ILTG",2013-02-08 16:19:43,2025-05-19 23:59:28,3.81,8,"3","12G2"
"2021-08","eb7ba4542-21a3-7c0d-607c-6d09d5218877","ITA","S. FERMINA",2021-01-04 03:00:00,2021-12-29 13:00:00,"TRAWLERS","FISHING",247094310,NA,"IIIL",2013-05-17 05:04:21,2025-05-19 14:26:37,63.99,8,"3","13G1"
"2021-07","72c6c4de9-9f7c-92c8-9bd0-64f0777105bb","ITA","MP CLAUDIO PADRE",2021-01-04 06:00:00,2021-12-30 12:00:00,"TRAWLERS","FISHING",247123920,NA,"IPFT",2019-08-07 07:56:24,2025-05-02 11:17:54,7.35,7,"3","12G2"
"2021-08","a5dfa5104-4dbc-0aa6-e7ef-c1665b4ec2e9","ITA","MONSSER",2021-01-03 08:00:00,2021-12-30 09:00:00,"TRAWLERS","FISHING",247044790,NA,"IJYT",2019-12-09 09:29:50,2025-05-19 23:56:46,0.05,8,"3","14G0"
"2021-07","48a4f570e-e223-7593-a807-90e52eaf60f8","ITA","ILCORSARO",2021-07-20 11:00:00,2021-10-01 12:00:00,"TRAWLERS","FISHING",247103220,NA,"IIPX2",2021-06-18 07:52:03,2024-04-02 10:09:35,4.82,7,"3","16F9"
"2021-08","184cc0102-2777-f1db-d4ca-6cf64d4ccf88","ITA","NETTUNO II",2021-01-04,2021-12-30 10:00:00,"TRAWLERS","FISHING",247065720,NA,"IQON",2013-06-05 20:08:53,2025-05-19 23:54:12,13.65,8,"3","14F9"
"2021-06","c00e8f8fa-a22a-f5cb-c833-b9366d851de5","ITA","FRIDA",2021-01-04 05:00:00,2021-12-23 11:00:00,"TRAWLERS","FISHING",247065690,NA,"IUXA",2013-05-02 01:49:30,2025-05-19 23:59:46,14.25,6,"3","14G1"
"2021-08","243942918-83f7-ad86-4a56-e4954dc2f210","ITA","S.VINCENZO",2021-01-04 05:00:00,2021-12-30 08:00:00,"TRAWLERS","FISHING",247092920,NA,"IPBA",2013-04-21 22:38:02,2024-01-12 12:01:38,60.36,8,"3","12G1"
"2021-08","c16da52b2-2bac-3db1-c6cd-9cf3610a9d16","ITA","GINO",2021-01-04,2021-12-30 13:00:00,"TRAWLERS","FISHING",247150870,NA,"IORO",2013-10-01 14:22:49,2025-05-19 15:43:02,3.45,8,"3","13G0"
"2021-07","ce8a831f4-4a0c-07ab-bd47-41342088ed6d","ITA","ANASTASIA",2021-01-04,2021-12-29 11:00:00,"TRAWLERS","FISHING",247066860,NA,"IRAV",2013-05-22 16:53:29,2025-05-16 12:28:48,3.81,7,"3","15F9"
"2021-07","19d3ba08f-fde6-8b5e-4fdc-4695c611aa03","ITA","IMPAVIDO I`",2021-01-04 07:00:00,2021-12-29 14:00:00,"TRAWLERS","FISHING",247088050,NA,"IIIB2",2012-11-19 04:16:22,2025-05-19 13:58:48,23.71,7,"3","12G2"
"2021-06","184cc0102-2777-f1db-d4ca-6cf64d4ccf88","ITA","NETTUNO II",2021-01-04,2021-12-30 10:00:00,"TRAWLERS","FISHING",247065720,NA,"IQON",2013-06-05 20:08:53,2025-05-19 23:54:12,0.82,6,"3","13G1"
"2021-08","184cc0102-2777-f1db-d4ca-6cf64d4ccf88","ITA","NETTUNO II",2021-01-04,2021-12-30 10:00:00,"TRAWLERS","FISHING",247065720,NA,"IQON",2013-06-05 20:08:53,2025-05-19 23:54:12,7.03,8,"3","13G0"
"2021-08","4595bd1f2-2254-4f41-bf7b-5b956222a1f6","ITA","FORTUNATA",2021-01-04 04:00:00,2021-12-29 14:00:00,"TRAWLERS","FISHING",247099810,NA,"INBS",2013-05-20 07:30:39,2025-05-19 13:58:12,50.32,8,"3","13G1"
"2021-06","b6a339d7f-f513-5aee-538d-da39f02091c5","ITA","ROSA 1",2021-01-04 07:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247091110,NA,"ISLM",2013-02-08 00:08:26,2025-05-19 14:45:25,3.78,6,"3","11G2"
"2021-08","e47eed0e0-0bad-2671-8438-be794de6d923","ITA","NONNO DINO",2021-01-04,2021-12-30 14:00:00,"TRAWLERS","FISHING",247072840,NA,"IQCJ",2015-07-20 18:20:56,2025-05-19 12:43:46,17.19,8,"3","13G0"
"2021-06","121e6a2cc-cb94-cd47-27e9-6ded9fc6f6d3","ITA","POLARIS",2021-01-27 04:00:00,2021-12-30 12:00:00,"TRAWLERS","FISHING",247069530,NA,"IOEE",2020-12-14 00:50:07,2025-05-19 16:12:56,7.2,6,"3","14G0"
"2021-08","e47eed0e0-0bad-2671-8438-be794de6d923","ITA","NONNO DINO",2021-01-04,2021-12-30 14:00:00,"TRAWLERS","FISHING",247072840,NA,"IQCJ",2015-07-20 18:20:56,2025-05-19 12:43:46,1.91,8,"3","13G0"
"2021-08","4595bd1f2-2254-4f41-bf7b-5b956222a1f6","ITA","FORTUNATA",2021-01-04 04:00:00,2021-12-29 14:00:00,"TRAWLERS","FISHING",247099810,NA,"INBS",2013-05-20 07:30:39,2025-05-19 13:58:12,1.2,8,"3","12G1"
"2021-06","62ce160be-e334-d95e-de42-6dcd0ee81044","ITA","POTTY 2",2021-01-04 06:00:00,2021-12-30 23:00:00,"TRAWLERS","FISHING",247045060,NA,"IIBO",2018-12-11 16:52:46,2025-05-16 15:21:25,3.31,6,"3","17F9"
"2021-08","4595bd1f2-2254-4f41-bf7b-5b956222a1f6","ITA","FORTUNATA",2021-01-04 04:00:00,2021-12-29 14:00:00,"TRAWLERS","FISHING",247099810,NA,"INBS",2013-05-20 07:30:39,2025-05-19 13:58:12,23.45,8,"3","12G1"
"2021-08","121e6a2cc-cb94-cd47-27e9-6ded9fc6f6d3","ITA","POLARIS",2021-01-27 04:00:00,2021-12-30 12:00:00,"TRAWLERS","FISHING",247069530,NA,"IOEE",2020-12-14 00:50:07,2025-05-19 16:12:56,60.51,8,"3","14G0"
"2021-07","04ff09a54-46f9-8bb8-286a-3ddbb403c72f","ITA","N SAN SILVESTRE",2021-06-28 21:00:00,2021-10-30 05:00:00,"TRAWLERS","FISHING",247148880,NA,"INER",2021-05-27 17:32:02,2025-05-19 23:59:56,1.08,7,"3","12G2"
"2021-06","bf7a316cc-ca08-8259-d4af-7fce99807831","ITA","MORLE II",2021-01-03 06:00:00,2021-12-30 13:00:00,"TRAWLERS","FISHING",247081680,NA,"IZAV",2019-07-12 09:06:05,2025-05-19 23:55:11,24.03,6,"3","15G0"
"2021-07","b2a081b87-7dc2-5afe-e7ac-6f5cd261d9da","ITA","MONELLO",2021-01-05 07:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247044970,NA,"IWJJ",2014-07-30 06:52:49,2025-05-16 14:54:32,18.93,7,"3","17F9"
"2021-08","01ac2f900-0c47-a852-c650-6aa82b754775","ITA","GIANNI RIVERA",2021-01-03 23:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247066180,NA,"IMQF",2013-06-14 14:34:51,2025-05-19 23:54:26,0.55,8,"3","13G0"
"2021-07","a8e7a4833-3700-0508-9a2d-ec87ae97a3a2","ITA","MARIAMADRE",2021-01-04 04:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247092830,NA,"IOXL",2013-05-07 10:50:35,2025-05-19 23:58:10,2.18,7,"3","12G2"
"2021-08","a5084903d-de65-a30f-5864-e30b5cd3872a","ITA","CESARINA",2021-01-06 23:00:00,2021-12-29 12:00:00,"TRAWLERS","FISHING",247220290,NA,"ILKN",2014-05-14 03:57:27,2025-05-19 23:58:28,2.73,8,"3","15G0"
"2021-07","f58199c94-4e49-1a3b-3078-bfd3733b6ab2","ITA","ALBACHIARA",2021-01-04 01:00:00,2021-12-30 15:00:00,"TRAWLERS","FISHING",247065740,NA,"IVHU",2014-05-05 22:42:01,2025-05-19 13:06:56,29.28,7,"3","14G0"
"2021-08","a5084903d-de65-a30f-5864-e30b5cd3872a","ITA","CESARINA",2021-01-06 23:00:00,2021-12-29 12:00:00,"TRAWLERS","FISHING",247220290,NA,"ILKN",2014-05-14 03:57:27,2025-05-19 23:58:28,5.9,8,"3","15F9"
"2021-08","7cc00e664-45ce-c489-443d-ba28dee7116e","ITA","ILSALVATORE",2021-05-21 06:00:00,2021-09-09 19:00:00,"TRAWLERS","FISHING",247152080,NA,"IFEJ",2020-08-30 22:21:31,2025-05-19 17:28:43,0.49,8,"3","11F9"
"2021-07","fd7b02175-538c-125e-7d04-399cdce31466","ITA","MARE BLU",2021-01-04 02:00:00,2021-12-30 15:00:00,"TRAWLERS","FISHING",247065080,NA,NA,2013-06-24 00:40:18,2024-08-16 10:02:30,29.54,7,"3","14G0"
"2021-08","17369ded3-316e-47fe-dbd2-9296123a9216","ITA","ISABELLA",2021-01-03 09:00:00,2021-12-30 13:00:00,"TRAWLERS","FISHING",247065440,NA,"IOWM",2013-03-25 02:43:51,2025-05-19 23:47:36,7.86,8,"3","13G0"
"2021-08","a5084903d-de65-a30f-5864-e30b5cd3872a","ITA","CESARINA",2021-01-06 23:00:00,2021-12-29 12:00:00,"TRAWLERS","FISHING",247220290,NA,"ILKN",2014-05-14 03:57:27,2025-05-19 23:58:28,13.23,8,"3","15G0"
"2021-08","a5084903d-de65-a30f-5864-e30b5cd3872a","ITA","CESARINA",2021-01-06 23:00:00,2021-12-29 12:00:00,"TRAWLERS","FISHING",247220290,NA,"ILKN",2014-05-14 03:57:27,2025-05-19 23:58:28,4.41,8,"3","14F9"
"2021-08","01ac2f900-0c47-a852-c650-6aa82b754775","ITA","GIANNI RIVERA",2021-01-03 23:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247066180,NA,"IMQF",2013-06-14 14:34:51,2025-05-19 23:54:26,2.32,8,"3","14G1"
"2021-08","01ac2f900-0c47-a852-c650-6aa82b754775","ITA","GIANNI RIVERA",2021-01-03 23:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247066180,NA,"IMQF",2013-06-14 14:34:51,2025-05-19 23:54:26,0.8,8,"3","13G0"
"2021-08","50c10a3e6-693c-d0bd-c694-eb249e2dfa98","ITA","BARRACUDA",2021-01-03 06:00:00,2021-12-23 12:00:00,"TRAWLERS","FISHING",247225880,NA,"ISBA",2016-10-16 07:13:19,2025-05-19 23:59:35,4.65,8,"3","13G0"
"2021-08","a5084903d-de65-a30f-5864-e30b5cd3872a","ITA","CESARINA",2021-01-06 23:00:00,2021-12-29 12:00:00,"TRAWLERS","FISHING",247220290,NA,"ILKN",2014-05-14 03:57:27,2025-05-19 23:58:28,25.61,8,"3","14G0"
"2021-06","b0debeac4-4fb9-7b82-4378-606440ec6781","ITA","RINASCITA",2021-01-04 08:00:00,2021-12-30 13:00:00,"TRAWLERS","FISHING",247090950,NA,"ISFK",2013-02-04 23:52:39,2025-05-19 23:59:56,1.93,6,"3","12G2"
"2021-07","04ff09a54-46f9-8bb8-286a-3ddbb403c72f","ITA","N SAN SILVESTRE",2021-06-28 21:00:00,2021-10-30 05:00:00,"TRAWLERS","FISHING",247148880,NA,"INER",2021-05-27 17:32:02,2025-05-19 23:59:56,0.08,7,"3","14G0"
"2021-08","73f0bbb55-5d59-9cab-dd39-c56b0c8e7c20","ITA","RAIMONDO SFERLAZZO",2021-01-04 05:00:00,2021-12-30 07:00:00,"TRAWLERS","FISHING",247250620,NA,"ILWO.2",2013-05-20 01:15:41,2025-05-19 14:25:21,0.54,8,"3","11G2"
"2021-08","73f0bbb55-5d59-9cab-dd39-c56b0c8e7c20","ITA","RAIMONDO SFERLAZZO",2021-01-04 05:00:00,2021-12-30 07:00:00,"TRAWLERS","FISHING",247250620,NA,"ILWO.2",2013-05-20 01:15:41,2025-05-19 14:25:21,2.14,8,"3","11G2"
"2021-07","48a4f570e-e223-7593-a807-90e52eaf60f8","ITA","ILCORSARO",2021-07-20 11:00:00,2021-10-01 12:00:00,"TRAWLERS","FISHING",247103220,NA,"IIPX2",2021-06-18 07:52:03,2024-04-02 10:09:35,2,7,"3","17F9"
"2021-07","72c6c4de9-9f7c-92c8-9bd0-64f0777105bb","ITA","MP CLAUDIO PADRE",2021-01-04 06:00:00,2021-12-30 12:00:00,"TRAWLERS","FISHING",247123920,NA,"IPFT",2019-08-07 07:56:24,2025-05-02 11:17:54,4.81,7,"3","12G1"
"2021-07","48a4f570e-e223-7593-a807-90e52eaf60f8","ITA","ILCORSARO",2021-07-20 11:00:00,2021-10-01 12:00:00,"TRAWLERS","FISHING",247103220,NA,"IIPX2",2021-06-18 07:52:03,2024-04-02 10:09:35,7.82,7,"3","16F9"
"2021-07","48a4f570e-e223-7593-a807-90e52eaf60f8","ITA","ILCORSARO",2021-07-20 11:00:00,2021-10-01 12:00:00,"TRAWLERS","FISHING",247103220,NA,"IIPX2",2021-06-18 07:52:03,2024-04-02 10:09:35,7.82,7,"3","17F9"
"2021-08","a5dfa5104-4dbc-0aa6-e7ef-c1665b4ec2e9","ITA","MONSSER",2021-01-03 08:00:00,2021-12-30 09:00:00,"TRAWLERS","FISHING",247044790,NA,"IJYT",2019-12-09 09:29:50,2025-05-19 23:56:46,0.48,8,"3","14G0"
"2021-06","3d56cb37a-ab62-30f3-43f1-65dd70517b0c","ITA","ORLANDO",2021-04-21 06:00:00,2021-09-30 15:00:00,"TRAWLERS","FISHING",247149250,NA,"ILPY",2014-05-03 10:07:31,2025-05-02 10:07:00,24,6,"3","14G0"
"2021-07","72c6c4de9-9f7c-92c8-9bd0-64f0777105bb","ITA","MP CLAUDIO PADRE",2021-01-04 06:00:00,2021-12-30 12:00:00,"TRAWLERS","FISHING",247123920,NA,"IPFT",2019-08-07 07:56:24,2025-05-02 11:17:54,9.37,7,"3","12G2"
"2021-07","08cde095d-d199-2375-ed49-2159da6e5959","ITA","RAFFAELLA MADRE",2021-01-04 03:00:00,2021-12-30 13:00:00,"TRAWLERS","FISHING",247115050,NA,"ILQY2",2014-03-31 03:04:43,2025-05-19 23:59:57,14.19,7,"3","12G2"
"2021-07","08cde095d-d199-2375-ed49-2159da6e5959","ITA","RAFFAELLA MADRE",2021-01-04 03:00:00,2021-12-30 13:00:00,"TRAWLERS","FISHING",247115050,NA,"ILQY2",2014-03-31 03:04:43,2025-05-19 23:59:57,22.21,7,"3","12G2"
"2021-06","c00e8f8fa-a22a-f5cb-c833-b9366d851de5","ITA","FRIDA",2021-01-04 05:00:00,2021-12-23 11:00:00,"TRAWLERS","FISHING",247065690,NA,"IUXA",2013-05-02 01:49:30,2025-05-19 23:59:46,120.78,6,"3","14G0"
"2021-07","b6a339d7f-f513-5aee-538d-da39f02091c5","ITA","ROSA 1",2021-01-04 07:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247091110,NA,"ISLM",2013-02-08 00:08:26,2025-05-19 14:45:25,2.5,7,"3","11G2"
"2021-07","b6a339d7f-f513-5aee-538d-da39f02091c5","ITA","ROSA 1",2021-01-04 07:00:00,2021-12-30 14:00:00,"TRAWLERS","FISHING",247091110,NA,"ISLM",2013-02-08 00:08:26,2025-05-19 14:45:25,2.5,7,"3","12G2"
